wellName,datasetName,MD,AZIM_TN,DX_TN,DY_TN,INCL,THL_TN,TVD,TVDBML,TVDSS,Z
,,m,dega,m,m,dega,m,m,m,m,m
BEKOK DEEP-1RDR1 ST1,Index,890.320799999859,148.630202905895,4.65644698201717,0.690783033237986,0.0845042752231304,5.09993589416747,890.300893363392,786.000893363392,856.300893363392,-856.300893363392
BEKOK DEEP-1RDR1 ST1,Index,890.473199999859,148.735524422897,4.6565668834625,0.690593186894123,0.0843300277574357,5.10016043367596,890.453293197979,786.153293197979,856.453293197979,-856.453293197979
BEKOK DEEP-1RDR1 ST1,Index,890.625599999859,148.840873260655,4.65668627543912,0.690403566959267,0.0841559415416956,5.10038450992141,890.605693033247,786.305693033247,856.605693033247,-856.605693033247
BEKOK DEEP-1RDR1 ST1,Index,890.777999999859,148.94624941917,4.65680515794702,0.690214173433422,0.0839820175786744,5.10060812333406,890.758092869195,786.458092869195,856.758092869195,-856.758092869195
BEKOK DEEP-1RDR1 ST1,Index,890.930399999859,149.051652898442,4.65692353098619,0.690025006316589,0.0838082568785221,5.10083127434681,890.910492705821,786.610492705821,856.910492705821,-856.910492705821
BEKOK DEEP-1RDR1 ST1,Index,891.082799999859,149.15708369847,4.65704139455664,0.689836065608771,0.0836346604588313,5.10105396339529,891.062892543123,786.762892543123,857.062892543123,-857.062892543123
BEKOK DEEP-1RDR1 ST1,Index,891.235199999859,149.262555479633,4.65715874865837,0.68964735130997,0.0834612293446948,5.10127619091781,891.215292381098,786.915292381098,857.215292381098,-857.215292381098
BEKOK DEEP-1RDR1 ST1,Index,891.387599999859,149.368040921175,4.65727559329137,0.689458863420189,0.0832879645687633,5.10149795735543,891.367692219745,787.067692219745,857.367692219745,-857.367692219745
BEKOK DEEP-1RDR1 ST1,Index,891.539999999859,149.473553683473,4.65739192845564,0.689270601939431,0.0831148671713039,5.10171926315197,891.520092059061,787.220092059061,857.520092059061,-857.520092059061
BEKOK DEEP-1RDR1 ST1,Index,891.692399999859,149.579107426907,4.65750775415119,0.689082566867698,0.0829419382002584,5.10194010875403,891.672491899045,787.372491899045,857.672491899045,-857.672491899045
BEKOK DEEP-1RDR1 ST1,Index,891.844799999859,149.684674830718,4.657623070378,0.688894758204993,0.0827691787113028,5.102160494611,891.824891739695,787.524891739695,857.824891739695,-857.824891739695
BEKOK DEEP-1RDR1 ST1,Index,891.997199999859,149.790269555287,4.65773787713608,0.688707175951317,0.0825965897679059,5.1023804211751,891.977291581008,787.677291581008,857.977291581008,-857.977291581008
BEKOK DEEP-1RDR1 ST1,Index,892.149599999859,149.895891600612,4.65785217442543,0.688519820106675,0.08242417244139,5.10259988890137,892.129691422983,787.829691422983,858.129691422983,-858.129691422983
